,Team,First date home stadium open to fans,County(s),State,% fans,Counties,State.1,% fans.1,Unnamed: 8,Stadium_Counties,Donor_Counties
116,Jacksonville,,,,,nassau,FL,1.66,,"[nan, 'duval']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
117,Jacksonville,,,,,volusia,FL,1.58,,"[nan, 'duval']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
118,Jacksonville,,,,,camden,GA,1.07,,"[nan, 'duval']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
119,Jacksonville,,,,,hillsborough,FL,1.06,,"[nan, 'duval']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
120,Jacksonville,,,,,seminole,FL,1.04,,"[nan, 'duval']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
121,Kansas City,9/10/2021,johnson,KS,25.89,clay,MO,4.53,"Sept. 30, 2020: Missouri adjusted its case count to reconcile records and adjust which jurisdictions cases and deaths were assigned to, causing both decreases and increases in counts in some counties and cities. 

Oct. 10, 2020: Missouri added cases dating back several days after resolving a technical issue. 

Oct. 14, 2020: Missouri added new cases and deaths from several days, after the state did not update its data from Oct. 11 to Oct. 13 while resolving a technical error.",[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
122,Kansas City,,jackson,MO,14.77,platte,MO,2.51,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
123,Kansas City,,,,,sedgwick,KS,2.07,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
124,Kansas City,,,,,greene,MO,1.66,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
125,Kansas City,,,,,cass,MO,1.57,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
126,Kansas City,,,,,wyandotte,KS,1.46,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
127,Kansas City,,,,,shawnee,KS,1.15,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
128,Kansas City,,,,,douglas,NE,1.05,,[nan],"['kingman', 'logan', 'scott', 'cheyenne', 'rooks', 'finney', 'washington', 'coffey', 'haskell', 'ellis', 'butler', 'douglas', 'stevens', 'crawford', 'sherman', 'smith', 'cowley', 'doniphan', 'lyon', 'saline', 'harvey', 'brown', 'sheridan', 'clay', 'montgomery', 'wilson', 'grant', 'barber', 'meade', 'marshall', 'pawnee', 'decatur', 'leavenworth', 'ottawa', 'phillips', 'gove', 'osage', 'seward', 'ness', 'allen', 'atchison', 'russell', 'ford', 'republic', 'geary', 'chase', 'barton', 'neosho', 'marion', 'rice', 'franklin', 'riley', 'thomas', 'mitchell', 'reno', 'morton', 'dickinson', 'greenwood', 'cherokee', 'rush', 'pratt', 'lincoln', 'rawlins', 'labette', 'cloud', 'ellsworth', 'trego', 'graham', 'jefferson', 'jackson', 'miami', 'stafford', 'nemaha', 'sumner', 'pottawatomie', 'morris', 'linn', 'kearny', 'harper', 'bourbon', 'wabaunsee', 'gray', 'edwards', 'norton', 'anderson', 'mcpherson']"
129,Las Vegas,Closed to fans ,clark,NV,,,,,None,[],"['nye', 'lander', 'carson city', 'white pine', 'lincoln', 'humboldt', 'pershing', 'churchill', 'lyon', 'washoe', 'elko', 'douglas']"
130,LA Chargers,Closed to fans ,los angeles,CA,,,,,"July 1, 2020: California added a number of cases from a testing backlog.
Dec. 16, 2020: California announced a backlog of about 12,000 cases from previous days.",[],"['merced', 'del norte', 'butte', 'orange', 'sonoma', 'nevada', 'plumas', 'amador', 'kings', 'trinity', 'santa cruz', 'placer', 'tulare', 'yolo', 'glenn', 'ventura', 'santa barbara', 'madera', 'contra costa', 'fresno', 'tuolumne', 'san diego', 'shasta', 'inyo', 'marin', 'san luis obispo', 'mendocino', 'modoc', 'siskiyou', 'napa', 'riverside', 'imperial', 'sacramento', 'colusa', 'lassen', 'san francisco', 'yuba', 'calaveras', 'solano', 'tehama', 'el dorado', 'san benito', 'sutter', 'humboldt', 'san joaquin', 'stanislaus', 'alameda', 'lake', 'mono', 'san bernardino', 'monterey', 'mariposa', 'kern']"
131,LA Rams,,los angeles,CA,,,,,,[],"['merced', 'del norte', 'butte', 'orange', 'sonoma', 'nevada', 'plumas', 'amador', 'kings', 'trinity', 'santa cruz', 'placer', 'tulare', 'yolo', 'glenn', 'ventura', 'santa barbara', 'madera', 'contra costa', 'fresno', 'tuolumne', 'san diego', 'shasta', 'inyo', 'marin', 'san luis obispo', 'mendocino', 'modoc', 'siskiyou', 'napa', 'riverside', 'imperial', 'sacramento', 'colusa', 'lassen', 'san francisco', 'yuba', 'calaveras', 'solano', 'tehama', 'el dorado', 'san benito', 'sutter', 'humboldt', 'san joaquin', 'stanislaus', 'alameda', 'lake', 'mono', 'san bernardino', 'monterey', 'mariposa', 'kern']"
132,Miami,9/20/2020,broward,FL,22.51,orange,FL,1.61,See Jacksonville,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
133,Miami,,miami-dade,FL,21.96,lee,FL,1.61,,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
134,Miami,,palm beach,FL,10.85,collier,FL,1.23,,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
135,Miami,,,,,new york,NY,1.22,,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
136,Miami,,,,,los angeles,CA,1.2,,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
137,Miami,,,,,saint lucie,FL,1.18,,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
138,Miami,,,,,brevard,FL,1.06,,"[nan, 'miami-dade', 'broward', 'palm beach']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
139,Minnesota,Closed to fans,ramsey,MN,,,,,"Oct. 14, 2020: Minnesota began reporting probable cases identified through antigen testing.
Thanksgiving: Reported after the holidays.",[],"['houston', 'mille lacs', 'scott', 'roseau', 'pope', 'wright', 'washington', 'yellow medicine', 'big stone', 'carver', 'douglas', 'beltrami', 'stevens', 'norman', 'aitkin', 'wilkin', 'cass', 'carlton', 'lyon', 'brown', 'clay', 'grant', 'isanti', 'marshall', 'waseca', 'goodhue', 'faribault', 'becker', 'kandiyohi', 'wadena', 'polk', 'murray', 'st. louis', 'pipestone', 'mcleod', 'red lake', 'nobles', 'pine', 'lake', 'freeborn', 'otter tail', 'martin', 'meeker', 'kanabec', 'lac qui parle', 'dodge', 'blue earth', 'rice', 'chisago', 'swift', 'wabasha', 'clearwater', 'morrison', 'todd', 'kittson', 'olmsted', 'steele', 'itasca', 'rock', 'stearns', 'lincoln', 'mahnomen', 'watonwan', 'renville', 'koochiching', 'fillmore', 'cottonwood', 'le sueur', 'traverse', 'mower', 'jackson', 'crow wing', 'winona', 'sibley', 'redwood', 'chippewa', 'pennington', 'nicollet', 'dakota', 'benton', 'anoka', 'hubbard', 'sherburne']"
140,New England,Closed to fans,norfolk,MA,,,,,"April 24, 2020: Massachusetts announced a backlog of cases from earlier in April.
June 1, 2020: Massachusetts began reporting probable cases and deaths dating back to March 1, leading to a large one-day increase.
Aug. 23, 2020: Massachusetts did not report new cases or deaths during data system maintenance.
Sept. 2, 2020: Massachusetts removed 8,050 cases and 26 deaths after revising its methodology for probable cases and deaths. 
Thanksgiving, Christmas and New Years: Reported after the holidays.",[],"['berkshire', 'essex', 'franklin', 'nantucket', 'dukes', 'middlesex', 'worcester', 'suffolk', 'hampshire', 'hampden', 'barnstable', 'plymouth', 'bristol']"
141,New Orleans,Closed to fans,orleans,LA,,,,,"June 13, 2020: Louisiana added a backlog of 560 cases.
June 16, 2020: Louisiana added a backlog of 148 cases dating back to April.
June 19, 2020: Louisiana removed 1,666 duplicate and out-of-state cases from its total.
June 27, 2020: Louisiana did not update its data for cases or deaths during planned downtime.
July 20, 2020: Louisiana added a backlog of more than 1,500 cases reported between May and early July.
Aug. 4, 2020: Louisiana added a backlog of more than 1,700 cases dating back to late May.
Aug. 26, 2020: Louisiana began reporting probable cases identified through antigen testing.
Aug. 30, 2020: Louisiana added a backlog of about 500 cases dating back to July 1.
Sept. 9, 2020: Louisiana added a backlog of 690 cases dating back to Aug. 6.
Nov. 20, 2020: Louisiana announced a backlog of cases from testing that had occurred in September, October and November.
Thanksgiving, Christmas: Reported after the holidays.",[],"['st. landry', 'avoyelles', 'pointe coupee', 'concordia', 'caddo', 'caldwell', 'ascension', 'ouachita', 'st. mary', 'plaquemines', 'sabine', 'grant', 'st. bernard', 'terrebonne', 'st. martin', 'jefferson', 'iberville', 'east feliciana', 'lasalle', 'jackson', 'east baton rouge', 'washington', 'beauregard', 'franklin', 'jefferson davis', 'st. john the baptist', 'catahoula', 'claiborne', 'iberia', 'winn', 'bossier', 'st. james', 'lafayette', 'st. charles', 'west carroll', 'union', 'webster', 'tangipahoa', 'de soto', 'allen', 'st. helena', 'red river', 'madison', 'vermilion', 'acadia', 'morehouse', 'east carroll', 'natchitoches', 'vernon', 'tensas', 'livingston', 'bienville', 'lincoln', 'west baton rouge', 'cameron', 'richland', 'evangeline', 'st. tammany', 'lafourche', 'assumption', 'west feliciana', 'calcasieu', 'rapides']"
142,NY Giants,Closed to fans,bergen,NJ,,,,,See Buffalo,[],"['monmouth', 'sussex', 'essex', 'hudson', 'union', 'warren', 'cape may', 'cumberland', 'mercer', 'passaic', 'middlesex', 'salem', 'morris', 'hunterdon', 'somerset']"
143,NY Jets,,bergen,NJ,,,,,,[],"['monmouth', 'sussex', 'essex', 'hudson', 'union', 'warren', 'cape may', 'cumberland', 'mercer', 'passaic', 'middlesex', 'salem', 'morris', 'hunterdon', 'somerset']"
144,Philadelphia,10/18/2020,philadelphia,PA,11.59,montgomery,PA,9.93,"April 16, 2020: The total case number includes lab-confirmed and probable cases starting around April 16.

Jan. 29, 2021: Pennsylvania added a backlog of more than 4,000 cases identified through antigen testing.","[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
145,Philadelphia,,,,,delaware,PA,8.32,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
146,Philadelphia,,,,,bucks,PA,8.16,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
147,Philadelphia,,,,,chester,PA,5.05,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
148,Philadelphia,,,,,camden,NJ,4.95,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
149,Philadelphia,,,,,burlington,NJ,4.32,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
